id,account_id,address0,stake,stake_id,is_verified,verification_txhash,last_updated
356,823,addr1qxxqr7aj0m3cru0es9sf6eyjq727n2xs3egaxx8q0qha56q06nsjdd5xkm9q0nlpf6nqz5upe325y668plp7wts67tdq4u9pt0,stake1uy8afcfxk6rtdjs8els5afsp2wquc42zddrslsl89cd09kshd7qpn,5904362,true,f6c155291b81d30be75d5c76f8837cdca487f58f639ea8b6f7653265d60b85ce,2024-03-21 03:24:00.701768
358,829,addr1qxfkekgtln7y5aggeu45uegrcjw5w7uvgm9s2y9ljqvxve3arsrw98a3erwudg7krzz7yummqhe2tkw43t7sntea7zxqpzrs79,stake1uy73cphzn7cu3hwx50tp3p0zwdastu49m82c4lgf4u7lprq6uqznq,4180453,true,502fddfb303bc76ba30291f7420de5b64ae35a78feb60ea7bf074f50fab27a1b,2024-03-21 07:20:40.881793
359,830,addr1q98s8tw6prmjnl0dprgulm66dfqff2xuc7k30e5ft3hj9hhc42jhgnzfxq5puc2546f0qnq6yrsa328a8udtrzngqr0s92emx0,stake1u8u24ft5f3ynq2q7v922ayhsfsdzpcwc4r7n7x433f5qphcsvly06,4359713,true,5f8f6fa25a64f2e0f38c82e8f4f3656a875d0da6479e335308ac6c7838d6912b,2024-03-21 12:11:00.436155
360,449,addr1qx0s0p3wsflyuh73n0a6m089yve87wwmumwg6lucshx835vvhuwg80822x0j7fp95ed0cvefqlantutxxpj5jgqp06sqmj3dwq,stake1uxxt78yrhn49r8e0ysj6vkhuxv5s07e479nrqe2fyqqhagqp8p3nw,4839155,true,a19d94073e5d36c9c81e41397aaee6bee14157a7fedc12bfb87d1fa0a4e42dd4,2024-12-08 04:03:41.3572
361,835,addr1qyhuag520s2za7s4efs84sq3eres65dn0rjldjl9tdghm3e945yxkertxj8hvm3k2g62dnp76u7cz2qsayfc9gqra6vqd2cjrs,stake1uyj66zrtv34nfrmkdcm9yd9xesldw0vp9qgwjyuz5qp7axqr940ey,4756600,true,039afecf873dc7ef3d3825921768c9767cd5c96353ce3cfb1053beba07f22256,2024-03-21 16:32:40.478274
362,837,addr1q9tz9r7j4hfcfkewntm6zgjnx0wa55ynj753wtsmv5pkndhdrd5s2lqzencg0f3hfhx5yp0m8250uqamtrnjp9uzgrrqr7y67e,stake1u8k3k6g90spveuy85cm5mn2zqhan4287qwa43eeqj7pyp3swh2fqk,2575223,true,0389f841a944cd3108ca9b7813fbbe437646bc7b1cfc90c3228223d0e8ec7984,2024-03-21 20:00:40.687937
363,845,addr1qx5sfkjarytazehcu95dmteg709mtjgycn5y5zy0pvya6n68xelp6e9k3qu6tpw8uct8el9428dtp6tv5r43ezkfchnqj2d457,stake1u9rnvlsavjmgswd9shr7v9nulj64rk4sa9k2p6cu3tyutesu47n9n,4377611,true,06e194995fa5ba45544cbc6294feee7dd96199542c6f56838387f0688b2654bf,2024-03-22 08:37:20.731066
364,848,addr1qx37hffgelap0z3rdddu732lxzhjf868lzaewmfhtqejcnax53c9tsmmptlaf2lp7cd2pk4ag2ard8hrl9nevywe4yws0fu0wf,stake1uxn2guz4cdas4l7540slvx4qm2759w3knm3ljeukz8v6j8gff70dl,5590331,true,66637c272f886a3950c97223c4352b47c4f294bebf6427ec0ba5164dfb917ce2,2024-03-22 09:48:00.082137
365,850,addr1qx7fdrqm2yntnnzfh0pyvg6jxxtsl292kn6xkwzvsuc57y2ktesgg8d5zmkh3eht25es89la20e63xp2tp7aah5z8pgqh808fn,stake1u9t9ucyyrk6pdmtcum442vcrjl748uagnq49slw7m6prs5qul8gm3,5763789,true,dfc8d72815154fbfd5ce15f623f72986e8f0cc673417527ec939d295b7b5572b,2024-03-22 11:26:40.96472
366,854,addr1qyrl8f8z8mp035ccm75r4zlv0cpl09xkc9u7pzx2jj0mmr93p7atxagpgs75g4e27yln08smrf054ld8gc0mfkn06sxq8ty69w,stake1uxcslw4nw5q5g02y2u40z0ehncd35h62lkn5v8a5mfhagrqxp8qre,5755320,true,09b128a6690b27c82890e0394f210283172d94bcc8c188896402a4a503e8d9be,2024-03-22 15:18:20.482995
367,856,addr1q9zna8vtsgjhkvwjza79pwzg7np206va2xwhhvkhug25956804l3k758mnfnquhxmuuwzkxsys3nc096r870ac0pj3zs25m0c8,stake1u9rh6lcm02rae5eswtnd7w8ptrgzggeu8japnl87u8seg3gwwutp8,5177999,true,8068594960104e699ca7c9fb167e094bb8059bac0c8324d1341533db63dc13d3,2024-03-22 18:14:00.828499
368,839,addr1qyp3ex2xs9u54pnljewa32ta9ffhw3gd8qnv2r7c7jygq5yjawlauahz3rga3l5x0xtq2jttdq90s8qjzmha7mmqa0tq492wx4,stake1uxfwh077wm3g35wcl6r8n9s9f94kszhcrsfpdm7ldaswh4sklz040,4344015,true,9e07ae4cb53401af0faab75910bd1beec607346587218de3eabf950ed7ea5d9a,2024-03-22 21:33:00.40588
369,873,addr1q94mt9x4rszhswhw6drjrwc62tw2xn6uz9k0z04atvxxzsv0x9u06fjhruxalddcl2mq492p6jqr2tlvc4qn4xctugkql9krz9,stake1ux8nz78ayet37rwlkku04ds2j4qafqp49lkv2sf6nv97ytq44nxj3,4129855,true,c0547d7568a66fabcb2305ceefc297698be534baa96562f3ea35ae163dabfd8d,2024-03-23 19:57:42.190565
370,876,addr1q9gajekwx4c4h2wj33lwt4ldcs3qmn9kynxuy3c99fyl3q6peu28p708syducwgrd8r4j3s2vv2pnvyjg40dvafe830q0nszjg,stake1u9qu79rsl8nczx7v8ypkn36egc9xx9qekzfy2hkkw5unchsfqz4wz,4110483,true,1f63d812f4e46e2c2d0d555fbbc6848e0a1abb5996b866d564a91a87a1387988,2024-03-23 21:00:00.750643
371,877,addr1qxn84gvqhk8kz52acr3eup9nxrkpmw3kkgz2lyc87zf6u384tg9zmvz8s7wsltkthn377g5jen60ecjp3c30xwgem0kqm5ulfu,stake1u8645z3dkprc08g04m9mecl0y2fvea8uufqcughn8yvahmq53d9rr,5008232,true,73674fbc979de70f463d9e89b0095f005bebe535cb247aeee8aca082f47dee1e,2024-03-23 21:06:20.855436
372,880,addr1qxauzxzzlg84hlu0ets226lgc64m4rassnq8npvqvf934xt29d2dmz7xf3v8ujgt9xcwwu3l4mw7wjflycjssmju9wrsdnv2l5,stake1u94zk4xa30ryckr7fy9jnv88wgl6ah08fyljvfggdewzhpc7k9y6l,4228380,true,fcef6c455fa4bd6c497189208bb6b734044f8427009712ce03e913709083f5c9,2024-03-24 12:39:40.500935
373,483,addr1qy0umlfe260el84pkmgzk9dnxqcnlp9yzjear6mmtxw848ps64luxdxc8etemrdn2cyfhd07msr6skctkv4rmejdp8qs9qjtj8,stake1uycd2l7rxnvru4ua3ke4vzymkhldcpagtv9mx23auexsnsgutxvuw,4265586,true,497560c68427c474c02f5f5a9ec107f3b08ec8a4461ffa7c1553d7781b44083d,2024-03-24 14:09:20.213538
374,887,addr1q92eumjn3dngezhswhpjvr3ud8zprrsrcpjn38amvyx4ug6ffgjq2cffhupwl5efufesurnwad2wt0ufkdk8aj43pggssxxjdq,stake1u9y55fq9vy5m7qh06v57yucwpehwk489h7ymxmr7e2cs5yggt3wz2,4020758,true,fb8a8b7b6b566c6d6ad0985a79b68c1bb2bed87c939d7c432a03c91efdf1c64d,2024-03-24 22:30:20.744129
375,189,addr1q82lelts758xqk5uvu6h65cj7qnafreqv8j4cvg8pxrn0mmkyqd279sjtltjpsdwvs7ztywaav6pj2vs3nyct63jrf6s0cpr96,stake1u9mzqx40zcf9l4eqcxhxg0p9j8w7kdqe9xggejv9agep5ags0xxxc,6544704,true,21ba9c7039c231b2a8e465dbee547ef38fdad08008f880e03f0b3861dbb3b552,2024-03-24 22:39:40.879142
376,189,addr1q9j7nacwrmgfym0fc7eamhg2y9r4gqds08m4e2t7ptupuaptqer0j968x6wqau6a5cj3wqjjgdj7m7xt3pn69mgsvfzsklz4mh,stake1uy4sv3hezarnd8qw7dw6vfghqffyxe0dlr9cseaza5gxy3g8nlmue,6315638,true,a9e853348eb6889de2ffd1357b7835c29adad9dfa61c43a41595499fb5e00be2,2024-03-24 22:41:00.912155
377,890,addr1qy7t7s454l8c0hpsn5eu7nw45yakadv4555ujkvz6jfps6xnd22am0vjweays8jut0lmhndylzmtwk0und0h7evhhykqqqyyqr,stake1u8fk49wahkf8v7jgrew9hlamekj03d4ht87fkhmlvktmjtqzhgut2,4124615,true,d2eaec3add8ad8d6e8ac1ffae85594e4884d5c9dcecf05740b250325e33d047a,2024-03-25 09:12:00.693103
378,895,addr1qyut98g7yy9pvz0cw0pyrt3ruxfp55wnxwuj6mprr0gluuzazu8yeh4upv06hnnjlpju8n0vjzv5gwc5mfwde3vdk0mscpm58q,stake1u9w3wrjvm67qk8ateee0sewrehkfpx2y8v2d5hxuckxm8ac9l6ndh,5929010,true,ca145fbd9dbd31f83ba40b290fd47bd50eb5ccc8ca1dcf8d1e2ec02833ea4f53,2024-03-25 21:06:00.100763
379,899,addr1q9wfwutu342m9d0vy38hdgy77pywgq7vw4pggrr4anmlg6m7a6m552q59mvvp5rkrqddhsdtjv5ntcuhdq9w2gy7mcvqetwpvq,stake1u9lwad629q2zakxq6pmpsxkmcx4ex2f4uwtkszh9yz0duxqffz47n,3584647,true,a803d5f6c12b3aea932d6d7ca05babf267762e390c3d65086248fd87f06ae638,2024-03-26 15:17:20.630509
380,906,addr1q99rdflpxcz2j9h90zrh3fle4ffnnc5pg99f5nv74udaqntyrnwn4w3mj3s6233qc05pje5r86ksxzldw68q90clcensc5j4c2,stake1u9jpehf6hgaegcd9gcsv86qev6pnatgrp0khdrszhu0uveccqhc3e,4853650,true,7c0822f8d68fa39e76f7ed6d0ff885d585993b2af5f8034d770440c89f6583af,2024-03-26 23:56:40.595267
381,909,addr1qx88nv4awpeckt8fsn5p7z68gha0xd7wqrny4k0cjug7me2q702flup5n29c7anxy32dhj2k2t6msh6aklnf2m4d05lq8ukh3n,stake1u9q084yl7q6f4zu0wenzg4xme9t99adctawm0e54d6kh60shuf6qz,3185444,true,c326be03907f743416f73f33abbe4368516e7126556d9f5fd8eeddf5624a1674,2024-03-27 02:24:20.53434
382,911,addr1qxyyryssp9udskhq6qdjkfxv8h3ltpa6jwa5ap5rlzff94xwjc4zlrfmcehf0p4msetnzulrpm4klvny2a594pj38aeq7mck5n,stake1u88fv23035auvm5hs6acv4e3w03sa6m0kfj9w6z6segn7usr7zrhz,3074942,true,fe7d608fe12c8cdfdf845994435827687a8f6bb49da337c8bc296de373627c87,2024-03-27 09:15:20.739931
383,378,addr1q8lraj8prxnghv8n0lluplqvpka9ksf4040j7nf4d0nyjyj0pqs3ylqenywp8uswswweydapyzkk362atpxj08slh04qyu9ktz,stake1u98ssggj0svej8qn7g8g88vjx7sjpttga9w4snf8nc0mh6stw84yn,4482753,true,930e835212a3737ff794ef6f40db9db42587a77458b583086e577e0e8378568e,2024-03-27 10:40:20.526991
384,261,addr1qxsuapfxj8dchqgdynukmv2u6gh36cm0hespu4uadm27tn6mm87q8qgtsh954kd9yhvuvtsyjxex84z92grd84ka4n5q03fjne,stake1u9danlqrsy9ctj62mxjjtkwx9czfrvnr63z4ypkn6mw6e6q3ewkzr,4918335,true,a6cc3b2e95871c804fb70c4b016edf2bb80a22aaf7c136f569003d017d4f66b4,2024-03-27 19:12:40.321164
385,356,addr1qyfqla4f68t2kj45yxepxd4f4smd2dlchl6d35zf7mq3mcfdavkhc0pk9lvxjvxkr2gahwpp29gpv7842sgq38r73t0s4v07hc,stake1uyk7kttu8smzlkrfxrtp4ywmhqs4z5qk0r64gyqgn3lg4hcvwzmrw,3651567,true,23e6c52c03af2e78e2499cd6349924995bd0a34ec16181f4d2adc841bab877ad,2024-03-27 19:26:40.566619
386,914,addr1qxw7lmxc5erlk4q6v0msg8254wxptpt748m358egj30tpmk7hamyfq0kfa7au7tlhd9wauh834gmvkrvfdhmjeedzx6qhr9s87,stake1u80t7ajys8my7lw709lmkjhw7tnc65dktpkykmaevuk3rdqjzwxth,149364,true,861d02f6996cf187c23911f68ce8d168acae986ce750f23230b37670c8bd93af,2024-03-27 19:28:20.588779
387,815,addr1q83f77267j4htwya2y45d5zh4ptkwphju8f8w4rr9dpklp93gyjd22wt4lvvc6m7uptq6alufhpekxux7v86cjnxfltqvlmv4x,stake1uxc5zfx49896lkxvddlwq4sdwl7ymsumrwr0xravffnyl4sfr64jx,5129575,true,b418097bc70f6e2ea8c7bbf83586cf7072fe9409a66395b61193a23c2369b066,2024-03-27 23:12:00.966777
388,634,addr1qxvxym2pjsmwqcsgmulm3gu9qw4xcjc6c848z4lff82gkmh0620jq3ejpz2tk8tan7jkaqj8su54fa6nc90ly56kh8xq2qrazv,stake1u8ha98eqgueq399mr47elftwsfrcw2257afuzhlj2dttnnqfr3sjk,2386877,true,8ef2aff49f4dea06abec8cf18689ea5661cc15163028574f7ab577e619d9c6ad,2024-09-17 12:38:40.328819
389,922,addr1q8wjzxgw0rg6xujcf4fdpthhg79r27w38g8jsr45hrw8mj5ljsll6gmvzv7ft7l22g4jcm38fxrccy59dtql52l9aewqaemu4j,stake1ux0eg0laydkpx0y4l049y2evdcn5npuvz2zk4s0690j7uhqke33g0,5837957,true,d7b0d484bb7d2e4f46160a2781b25413098e010c069a156c0945b3b4676ec0c5,2024-03-28 23:49:00.661894
390,924,addr1qys72c6wtydpxnmnugcad3szrxc6gx6mlmxxcrkghgk4se6298nglwd8y24daqvd90gt044p88dyp808f863hmxghvhq56lrys,stake1u99zne50hxnj92k7sxxjh59h66snnkjqnhn5nagmanytkts7p655h,4375449,true,6d91ab48d13edd1132980db079036ca185460422cbb48216c77fd87f304faaae,2024-03-29 04:51:00.078703
391,348,addr1qxz4v6k0hn300l8u5q988qqcrlsjffukaca3kney3xk86yzc37zayjy0cgm0fdrflyttzt53wsn7knjat9lqnnu3tmuql04knh,stake1u9vglpwjfz8uydh5k35lj94396ghgfltfew4jlsfe7g4a7qpye0mn,6557879,true,766b0a980cca8878aa5da662860697606f43ce0b2c16e2cedba0ba7da043c2cc,2024-03-30 00:00:40.653642
392,928,addr1q8xxz25q0r4xud02fgpwht09f6vvlcnegclgh7j4cql9u4n33ftxrvf88arz5svnxlyk9aq6s8lng93ekqtu9sraxcwqr5qxmz,stake1u9cc54npkynn7332gxfn0jtz7sdgrle5zcumq97zcp7nv8q0t477r,3746542,true,a24469886f0721bccd94579e8db9230dd92014af373f7f33218669c3d23b4392,2024-09-15 11:25:20.457612
393,682,addr1q9sda2k92nndusflqkfr7c6sarphtf4fjvsj3wm8zp0vyh29ujzygy0jzu6pn5hq5gu787lgljn68rj6lm2pcqszrn9sqmyj7z,stake1u9z7fpzyz8epwdqe6ts2yw0rl050efar3ed0a4quqgppejct2kav9,2370245,true,af73e1a2c0bb00f209b036279b3c0194bb45f3dd9e6802f12f91fd7376ccc8d3,2024-03-31 17:21:20.678815
394,948,addr1q8mvprmuan6g4t5tps9qjyt4ey0eve4mhl2ufx2y2hgr505xvnv3pumft97lr8ylsdc0jcnmp742d0lnhq8neyruqj2s5r3zjh,stake1uxrxfkgs7d54jl03nj0cxu8evfasl24xhlemsreujp7qf9g59rk7v,5817015,true,2258000ab54059f05f5194107e3459c7c8b16f19559482a5cef7d34f7a68cd3f,2024-04-01 09:48:20.37165
396,971,addr1qxktz24ncxwklguhnm5va6xwuh9f5tu344lnls2em5653zql5pgpsvvc0r9zk5p04n7agknvnsq0t8t4ml7zdm0e7tts9wvay9,stake1uy06q5qcxxv83j3t2qh6elw5tfkfcq84n46allpxahul94cvpx0z5,4089824,true,530993c2055fc6a988c83b51372868a4cbc9ce8e100a3541f303b87d7c69ed6f,2024-04-04 02:52:40.686681
397,976,addr1q88qeky9stht62ghj9ynxzurkceyy6fe70xrhkjwgu0v49p5wjljnf88sj5dagxcrkra68s83q0snhwd87z4ygn32juq5y5rad,stake1uy68f0ef5nncf2x75rvpmp7arcrcs8cfmhxnlp2jyfc4fwqcau8c4,5566819,true,71fa92828c8de463c4a2524e8e499fa520010917c5fb023db8096498245022e4,2024-04-05 20:28:20.963114
398,520,addr1qyt833plwda26fsnludmcga5r7uz4hn6833m5y9whffr8j4k2pg22rhx9xfqxfupsnxvner8c89hfekp8yrxg0v3prksq3xcz8,stake1uxm9q599pmnznysry7qcfnxfu3nurjm5umqnjpny8kgs3mgngmmvw,5073928,true,04da1bd1bece12f9732b9e1a8f4d4db8f394d3c67f7933b757df648ea31fe007,2024-04-06 13:40:20.401051
400,995,addr1qxtwyrcnme0kg88h90xg4yd7x7rkafq6nv9yazt8qc6qgl78rvyyvxfgmnfdc0hmn5feherrjyrf84sxxc4ch7u9p27sf0e4a5,stake1u8r3kzzxry5de5ku8mae6yumu33ezp5n6crrv2utlwzs40gcd2e4z,6593823,true,2326e72dbd4df4a4708702764a979ae94f134c84120081405a423bd580df0565,2024-04-10 19:58:00.291318
402,1019,addr1q8vuwghzadavqkgyyezq3as60d5xn56k5sslgh9tdrqf3qxydanuytq98ur2ygvddw9lalxrdygl3phmdwsu3glyjmrqqghqrj,stake1u8zx7e7z9szn7p4zyxxkhzl7lnpkjy0csmakhgwg50jfd3sl3rgtp,3998684,true,c6da84117016dbd9a324d8cf5b6240692d68fdefb1aa1323c8066b16f0dfa751,2024-04-16 21:51:40.966206
403,172,addr1qxasydalcfdu42xjxxmnzcl6tk0u7c4u654arkq7uvk93ha8sfhuqxnusz4z2f2p5hxmvll37mr2zu7duzyazapnkl2se8vjeg,stake1uxncym7qrf7gp239y4q6tndk0lcld34pw0x7pzw3wsem04g9vqff5,6573515,true,94d3e9b29bc10f6a29ed4101ab11dcd8dea3b9d410c43d9acb4b0925b5bc2460,2024-04-19 21:43:20.299187
405,1030,addr1qytxfv3uz3pu4y837c884jz63s8r6g72pnlh4ymp8dgy7p7c9g45yd68cjsvww46j8v45u05lzknv8wm7ae2lv35tmast0zzcr,stake1u8vz526zxarufgx882afrk26w8603tfkrhdlwu40kg69a7c8t9wqx,3864236,true,cb77f40f50667df8331052eb53583968a32d7b16fe1535571bb94671212e0729,2024-09-22 16:36:40.374503
406,929,addr1q89qasxm2zwqq7t6jdn47tm0sle38jy2cklnhrkhq4ujjlk5amhrm0nmm3t0re7m45qwcs0a0cy2kuk9y2z4y09h0pyq575da4,stake1u82wam3aheaac4h3uld66q8vg87huz9twtzj9p2j8jmhsjqg3ey3a,6510868,true,b6cb47a9b12082b714a57da800296dbb013fc08ba98c5932a3457bfd88554c57,2024-04-20 22:24:20.777551
407,185,addr1qywje5sy5ju3g29fpq4drd8kzjl8x8rnc8p7a5k20mj7h86rlmhduwegeuh26kcy6g8d9empjs2htm0j0jp0fd672c2qper4mn,stake1u9plamk78v5v7t4dtvzdyrkjuaseg9t4ahe8eqh5ka09v9qwrx9zq,5219613,true,cb38450e08136fbbce5b413d2865a5c4345d24165840018c02e77afe63838cca,2024-04-23 11:17:20.058624
408,1045,addr1qxf5vmarscyr5sm99d8zcx80x07jzpdrlq5ngfvunde8rfqwyfsxvfyl629mgkz54n78altt809f3cxtd9s0qwpajnrsx9wpvf,stake1uy8zycrxyj0a9za5tp22elr7l44nhj5cur9kjc8s8q7ef3c9fnwzm,4114125,true,f41582b8c6237042612edb5b9d23e4f684d3d27f3620dc25aa124f9888f4ec84,2024-04-23 23:04:20.629648
409,456,addr1qyz8ynk79rw7fru0xrej7df25g9kcz8h9gtcdpre7v0grhqwmeslca3n5hjy03rjknh3lgahlnv9wepv4twu4x34qevq6xd9ay,stake1uy8duc0uwce6tez8c3etfmcl5wmlekzhvsk24hw2ng6svkqf078zc,6227100,true,b4591c741c002759c0cbfa4d609b0d63ef83c7c0d3e2cfcfef8b74e4b0207f38,2024-04-24 19:56:20.593327
410,1050,addr1qxuw5kpmm5kqhl64tfswy7dtw9p0mzustap7hgwkmwhxusrpfqapdyxf5yzgdpplx5u0kyd42ff2yk6p3r3eusg4z0yqt0pe0g,stake1u9s5swskjry6zpyxssln2w8mzx64y54ztdqc3cu7gy238jqhs3pwn,5497408,true,88331a8a77b80a355fee00a5957d36bded6d80e999258da7fb8ab758386bec78,2024-04-25 01:16:20.825085
411,1057,addr1q8tezjzgfu0t479rx8hnnf2dyx3t9ghzld8qk5f5wff0k2nxva6sa8lkec87u34pca7xdtxsj04t9mcvwczlrmtxzeaqj8sha6,stake1u9nxwagwnlmvurlwg6suwlrx4ngf864jaux8vp03a4npv7sw7wy23,4611255,true,5bfaee1cf2a51fa96b98db5535af633514f7c337d01c625e1d12a99c5da6d7c5,2024-04-30 21:12:00.101993
413,1059,addr1q9alnxernxryhzdh28ewdh8dfa2yv7q94humca2vxaa0fxzuuycwmttssyymhddve8nfur0y5g4zngs7rqg92w3w26vszr0l6f,stake1u9wwzv8d44cgzzdmkkkvne57phj2y23f5g0psyz48gh9dxguw2pvn,5117512,true,3f337fd01134a4434fe983a2f3818d98ddee7947756531f15b061de384c5a73c,2024-05-01 10:09:00.397659
414,1065,addr1qxm6erelp8r3ex47apsg4z0elp67tc6l7xw4yezhxscsycgw3j6snfsaas2k4zec3aumxeyp4cxplfsx6s2mrewg8jdsymyjdf,stake1uy8gedgf5cw7c9t23vug77dnvjq6urql5crdg9d3uhyrexc33af9j,5807859,true,0a35bdac7d34c97d2728b152baed8ec1f3facc11c7aba2cef089db1cd06b065b,2024-05-01 18:09:20.121432
419,928,addr1q98gg4kjf0yknsqpuv4an2a5ejx96034zny6xne857w929ja7evggtqefvgy37emfktv577wcvft7phe4c6slktakhyq7hgcxt,stake1u9wlvkyy9sv5kyzglva5m9k2008vxy4lqmu6udg0m97mtjql79gu3,6006189,true,30c8685379c22f536e529cfad2e446caba17bef6a6605fd92a77ebca61b42105,2024-05-16 18:30:40.279415
420,1119,addr1qxzxs48kln3ulpff2s4ra7w956rhsvtlauyx38lcphu95460a46gy3ch77uwszc0d6pjcw8gerpfrxpl94xu2fuws4esu0fylc,stake1u9876ayzgutl0w8gpv8kaqev8r5v3s53nqlj6nw9y78g2ucgrjlv2,4386943,true,7c3e26986cd76f3c0656d4f347ca847bdb416d3c3f65a2d38c2623025a6304b1,2024-05-19 04:05:20.130692
421,1121,addr1q894aukf5c4hpuxr9cuah8cdylhrfrqc8h07khgv2asuy3fsmukzg2zzfc8pn8f0uvks2yxwtearqfxztwe2ahguapxqjskav4,stake1uycd7tpy9ppyursen5h7xtg9zr89u73synp9hv4wm5wwsnqtpkkr6,4376381,true,6cd48b476062bee1f00c2b6595cbb2a0eb240cef030d7c61b3b0fdc6fc6deab1,2024-05-20 17:11:40.235673
422,1133,addr1qxsdnn332ef5pdp6ngur2k7uc4zehaxg46dxwrnt40xvl24ve3u9nlwtykfyuk9ljxxgnqfhx7ac6xkdtdf7kl3waw7sxz22m9,stake1uxkvc7zelh9jtyjwtzlerryfsymn0wudrtx4k5lt0chwh0gp8670e,4612405,true,0388baae244dc65687877e108993f37ff2b25129b2050c2c56453333cca1689c,2024-05-23 05:11:20.110639
423,1137,addr1q9qvzqelzytxxq0c6fkz3x22r989gfqdq90j9jaupzrephg5hxhj6h8ju8qvv802erm0pp4vs69vclurccvghr2g3hjsnc7cap,stake1uy2tntedtnewrsxxrh4v3ahss6kgdzkv07puvxyt34ygmeg4gm2ud,4387925,true,8c7583ff8a3016e0e68576ca0c5d661ad4eae5cea524eeb0ed2ebdd8d2a11b6c,2024-05-26 15:06:40.55117
424,1143,addr1qyf7k5rzy25q8lm7qqlkc3fte00xuddwapravp6twa3qdq8a4sywynrkmda9asgk7pmwf7qt3srgmm08v428pe87y96sjjj8lz,stake1u876cz8zf3mdk7j7cyt0qahylq9ccp5dahnk24rsunlzzagmfztvm,4886810,true,658a582eadfcf7d269e14a0d44d412d44f11fa4ec62af1d81b26951e12599636,2024-05-30 12:33:00.419198
425,1144,addr1qx65nt73hsntyw337tyle83v0augjpfl9l9dmeklmrrvtj96jh6ntksldkecc5dq6zv06m9vg9xnm7se08xydhhed2wqn8a0m3,stake1uxaftaf4mg0kmvuv2xsdpx8adjkyznfalgvhnnzxmmuk48quc8829,3076281,true,b7d2bdb86a7d1f6a0cf17aec93b37ce81e0201e3caff0486ef56514c3e2f225f,2024-05-31 13:40:20.538964
426,1147,addr1qyhzsl9smq0gea3e3tphdz936k9td8us0zfrdc6q8dhdd0kmvklwu6k02ced28nu9nxga6jv4pxqhj3zjlsw2hnjnanqya5ml5,stake1u8dkt0hwdt84vvk4re7zenywafx2snqteg3f0c89teef7estsrn27,4117703,true,9cf3301212151eacfa85a3df8ccbb0f11462d1bac03c1d5927bfe1cdac061dfe,2024-05-31 17:45:00.349592
427,502,addr1qxyr26f00clmlkhy66t5q5tf2ywt6g2xsjggqx7hmanxl8hprlpvqgdlfpg750qpc27zlltawxfft756xxxrpt6vh03s7wcq6w,stake1u8s3lskqyxl5s5028squ90p0l47hry54l2drrrps4axthcctcqeg6,5234310,true,54be4a3e4e4784999414fdac3691191fe528cb087a8f6cbdff121bf9ffaff91b,2025-03-15 11:54:00.451825
429,539,addr1qxeu3wpfjqpval22fmqfxnth84hdqeg5g8huu634ham5s94ctypyqj4h8dg9rlgpvr6xsxa4aflj9ptrkvw4tls44tss2zzd4r,stake1uxu9jqjqf2mnk5z3l5qkpargrw675lezs43mx824lc264cg3ystvq,5016931,true,bdc422daaf36ae2c8d0d59d54f85e54058f1fd9f4e9441150f4add4ebd53194c,2024-06-04 17:35:00.515166
434,1176,addr1qy33de0q2sh826zqns9cwtv5qqx2qg48d25ghw43zxwfjy3rzmj7q4pww45yp8qtsukegqqv5q32w64g3watzyvunyfqvxxkca,stake1uy33de0q2sh826zqns9cwtv5qqx2qg48d25ghw43zxwfjys8slcmf,6682670,true,360fae383b344c4a5fd1f90486cc1f008cfeb983ad6984c80851f043b7337776,2024-06-13 08:13:40.573741
438,1199,addr1qyl32gmjzukk9mmdpzd8gtktza7qz5k7z86tawvzrnfldhmzlmwtqxneuze0xdlhsgf0awc5c3r0890vn4uhcht2q83ssandfe,stake1u930ah9srfu7pvhnxlmcyyh7hv2vg3hnjhkf67tut44qrccvegfjq,5825160,true,af890f96b86c34a88739e6b2ef501820878e89ae30bee9f06151b38eb0c58094,2024-06-27 09:31:20.675816
439,660,addr1q96ruju7kk2ezu6trpuhzq737879vqny6s4ph2860e0jmwztknpkpq0ycrr4m43z76er99dhtk5jnxae9wmm8p75wx2s57wwh4,stake1u99mfsmqs8jvp36a6c30dv3jjkm4m2ffnwujhdansl28r9g9vx7x6,6722760,true,0a9c00ae740c04aaa388f621199abe6523e6862fa4d34c7aa9ced36bceaf0ff6,2024-07-03 08:21:40.59923
440,1208,addr1qx828ulad2nwrtj3ax0al50tluem6qz9m60dm3nmy8ndyfcazp94jx745vl8w58lgqrha4xurywr74486vm2443ew4qsgg6n6n,stake1uyw3qj6er026x0nh2rl5qpm76nwpj8pl26naxd426cuh2sg7s0pzy,6368597,true,4279b6a1b1b5a266d0670625fdd14d2d819c172b7a487659e8bd688e51a22884,2024-07-04 15:40:00.517143
442,1212,addr1q9nda8utcklf9etpf5vsnx6tf7097vsx366pn3upyskdaplum75r68a7yghs2nhp8sgzwj02r5vt6nzyqxg45e55qrssp6vvjx,stake1u87dl2par7lzytc9fmsncyp8f84p6x9af3zqry26v62qpcgzfckrp,5089915,true,c4b84be73f364ac02fd993271a521a5ee5195212d83606ba6b5fcd1350f0014d,2024-07-08 19:01:40.237623
443,1214,addr1q8pdsjm9p67lhcvxckk6v7kw036ulqgc84p26dhtfu6gj77a7h7er9xv9lt9kgsj4e97f949yytkxj9zgxlfp33vpdzsvm0rr0,stake1u8wltlv3jnxzl4jmygf2ujlyj6jjz9mrfz3yr05scckqk3gxd4lwc,4819180,true,8dcc11fd7623fa78c6331451008808b6666975f79eb8870a96b217293ed37bb9,2024-07-09 15:04:20.623673
